ticker,name,sector,fy,ocf,capex_ppe,capex_intangible,capex,fcf,depr,marcap,pfr
004370,농심,식품,2025,268700833743.0,67592589702.0,262618117.0,67855207819.0,200845625924.0,,2420891516000.0,12.05
007810,코리아써키트,기타,2025,39137875548.0,77111402014.0,0.0,77111402014.0,-37973526466.0,65632032539.0,2386270690000.0,
0009K0,에임드바이오,기타,2025,17860180437.0,353685246.0,8943633.0,362628879.0,17497551558.0,,2379898724800.0,136.01
018670,SK가스,에너지_LPG_LNG,2025,672579940927.0,296690188587.0,3112790075.0,299802978662.0,372776962265.0,,2379111708000.0,6.38
082920,비츠로셀,기타,2025,63585597685.0,11396983419.0,30465453.0,11427448872.0,52158148813.0,,2375788594800.0,45.55
069960,현대백화점,유통_백화점,2025,986166052000.0,579293577000.0,3711048000.0,583004625000.0,403161427000.0,,2354888390400.0,5.84
120110,코오롱인더,기타,2025,355039451553.0,160471591460.0,23475463349.0,183947054809.0,171092396744.0,266029330660.0,2326806686400.0,13.6
000240,한국앤컴퍼니,기타,2025,235742608281.0,26767918650.0,2371295521.0,29139214171.0,206603394110.0,,2325913380000.0,11.26
008930,한미사이언스,기타,2025,47658093135.0,,,0.0,47658093135.0,9692761694.0,2311634390000.0,48.5
008770,호텔신라,여행_호텔,2025,103620502742.0,53563220274.0,,53563220274.0,50057282468.0,141444087731.0,2303864702700.0,46.02
068760,셀트리온제약,기타,2025,86430331164.0,16163944383.0,1758656138.0,17922600521.0,68507730643.0,,2291160331200.0,33.44
322000,HD현대에너지솔루션,기타,2025,17722056369.0,12304011908.0,6284322782.0,18588334690.0,-866278321.0,,2290400000000.0,
007070,GS리테일,편의점_마트,2025,938584394003.0,230371477298.0,3832882056.0,234204359354.0,704380034649.0,,2274121688000.0,3.23
282330,BGF리테일,편의점_마트,2025,770785519532.0,241431392019.0,5658172323.0,247089564342.0,523695955190.0,,2241722608200.0,4.28
112610,씨에스윈드,풍력,2025,527705949520.0,92576962005.0,617353140.0,93194315145.0,434511634375.0,,2235084359000.0,5.14
035900,JYP Ent.,엔터,2025,124332829487.0,6244695028.0,16263273043.0,22507968071.0,101824861416.0,21637956895.0,2217227500800.0,21.77
279570,케이뱅크,기타,2025,616672000000.0,20499000000.0,36307000000.0,56806000000.0,559866000000.0,,2215095524460.0,3.96
001430,세아베스틸지주,철강,2025,113476256502.0,188882764334.0,12973631829.0,201856396163.0,-88380139661.0,126319861256.0,2209106530400.0,
005440,현대지에프홀딩스,기타,2025,404603485000.0,147603916000.0,46631274000.0,194235190000.0,210368295000.0,,2206825380655.0,10.49
030000,제일기획,광고_마케팅,2025,212279534936.0,30061204374.0,10575891059.0,40637095433.0,171642439503.0,,2176579977000.0,12.68
161890,한국콜마,기타,2025,291432572833.0,163952926635.0,15786919937.0,179739846572.0,111692726261.0,,2169306576300.0,19.42
030530,원익홀딩스,기타,2025,118085965498.0,85962417863.0,4845368912.0,90807786775.0,27278178723.0,,2158801568950.0,79.14
323280,태성,기타,2025,-9748725998.0,37517754965.0,2571981321.0,40089736286.0,-49838462284.0,1789674498.0,2134604802000.0,
347700,스피어,기타,2025,-14666603366.0,-44069827.0,-2046120.0,-46115947.0,-14620487419.0,,2131660094750.0,
192820,코스맥스,화장품,2025,86704661578.0,186962756440.0,5765171786.0,192727928226.0,-106023266648.0,75761126174.0,2095119361400.0,
085620,미래에셋생명,기타,2025,284524522790.0,4571069612.0,75029398919.0,79600468531.0,204924054259.0,,2062846800000.0,10.07
476830,알지노믹스,기타,2025,-10851693259.0,,,0.0,-10851693259.0,,2062208616000.0,
081660,미스토홀딩스,기타,2025,567404562642.0,239385773322.0,15109708523.0,254495481845.0,312909080797.0,,2059963392000.0,6.58
097230,HJ중공업,기타,2025,6330000000.0,10661000000.0,747000000.0,11408000000.0,-5078000000.0,,2058733843200.0,
140860,파크시스템스,기타,2025,24479318934.0,53736105124.0,575238228.0,54311343352.0,-29832024418.0,,2048222182500.0,
000120,CJ대한통운,물류,2025,902359906502.0,573954606905.0,35991036187.0,609945643092.0,292414263410.0,,2043986022400.0,6.99
041510,에스엠,엔터,2025,194860708063.0,8852603253.0,32357113508.0,41209716761.0,153650991302.0,,2033048472000.0,13.23
089030,테크윙,기타,2025,-16089053787.0,27349177047.0,,27349177047.0,-43438230834.0,,1997191465500.0,
077970,STX엔진,기타,2025,72871045623.0,9912998123.0,9052710957.0,18965709080.0,53905336543.0,,1967255087000.0,36.49
017960,한국카본,기타,2025,131542994323.0,,44450326.0,44450326.0,131498543997.0,,1955219640000.0,14.87
060370,LS마린솔루션,기타,2025,19934400037.0,76490866918.0,0.0,76490866918.0,-56556466881.0,,1948509254200.0,
023590,다우기술,기타,2025,-6533814135627.0,110098480720.0,21375223579.0,131473704299.0,-6665287839926.0,253578570169.0,1919792287200.0,
002790,아모레퍼시픽홀딩스,기타,2025,629668209209.0,76814037729.0,30092262560.0,106906300289.0,522761908920.0,,1899985773000.0,3.63
027360,아주IB투자,기타,2025,-1138168995.0,0.0,854214590.0,854214590.0,-1992383585.0,,1874119430820.0,
298020,효성티앤씨,기타,2025,456129589664.0,443023452039.0,16055323217.0,459078775256.0,-2949185592.0,,1865230942000.0,
183300,코미코,기타,2025,38221369716.0,217670719233.0,2051404908.0,219722124141.0,-181500754425.0,,1849448931200.0,
290650,엘앤씨바이오,기타,2025,12564732969.0,15810033915.0,1225490249.0,17035524164.0,-4470791195.0,,1780000464000.0,
001120,LX인터내셔널,무역상사,2025,694419646446.0,583942106469.0,31924746103.0,615866852572.0,78552793874.0,,1769394000000.0,22.52
005070,코스모신소재,기타,2025,138233443406.0,45847352800.0,,45847352800.0,92386090606.0,,1760372263000.0,19.05
491000,리브스메드,기타,2025,-34739913530.0,7233465788.0,489598649.0,7723064437.0,-42462977967.0,,1742806052700.0,
462870,시프트업,기타,2025,157169089142.0,2557644014.0,53459519.0,2611103533.0,154557985609.0,,1736168464000.0,11.23
437730,삼현,기타,2025,95012485.0,53033769530.0,32247521.0,53066017051.0,-52971004566.0,,1718550131400.0,
101490,에스앤에스텍,기타,2025,46882046173.0,63387681905.0,1085609400.0,64473291305.0,-17591245132.0,15139131094.0,1708923807900.0,
001740,SK네트웍스,기타,2025,222288000000.0,78135000000.0,2101000000.0,80236000000.0,142052000000.0,,1701036178720.0,11.97
036540,SFA반도체,반도체_후공정,2025,5456325212.0,21686006810.0,373919174.0,22059925984.0,-16603600772.0,,1689007311810.0,
361610,SKIET,2차전지_분리막,2025,-33358864000.0,121451109000.0,10800000.0,121461909000.0,-154820773000.0,,1688903615000.0,
003540,대신증권,기타,2025,-3223886096000.0,28896942000.0,2794808000.0,31691750000.0,-3255577846000.0,50867931000.0,1663627989400.0,
096530,씨젠,기타,2025,149333824192.0,37356395832.0,3109161158.0,40465556990.0,108868267202.0,,1658175309500.0,15.23
395400,SK리츠,리츠,2025,4931950608.0,,,0.0,4931950608.0,,1640546029000.0,332.64
099320,쎄트렉아이,항공우주,2025,-74017199715.0,22959389589.0,,22959389589.0,-96976589304.0,6856944120.0,1637216061000.0,
417200,LS머트리얼즈,기타,2025,5641108239.0,23196178681.0,528076725.0,23724255406.0,-18083147167.0,,1633811714850.0,
006040,동원산업,기타,2025,466018928197.0,367372683366.0,8266556557.0,375639239923.0,90379688274.0,308316871093.0,1626589180150.0,18.0
166090,하나머티리얼즈,기타,2025,68543052519.0,20022518828.0,298170674.0,20320689502.0,48222363017.0,,1615835965800.0,33.51
232140,와이씨,기타,2025,41192786217.0,16006710569.0,637679505.0,16644390074.0,24548396143.0,,1611370674000.0,65.64
189300,인텔리안테크,기타,2025,-18239219642.0,12537300106.0,,12537300106.0,-30776519748.0,,1608477050600.0,
039200,오스코텍,기타,2025,8302368829.0,,,0.0,8302368829.0,1648458421.0,1606843392000.0,193.54
003570,SNT다이내믹스,기타,2025,-59125830346.0,22890679432.0,17008889439.0,39899568871.0,-99025399217.0,,1597792090850.0,
006280,녹십자,기타,2025,99462778248.0,72362076109.0,32916405833.0,105278481942.0,-5815703694.0,,1590537821800.0,
069620,대웅제약,기타,2025,149205466388.0,191534126732.0,49833042352.0,241367169084.0,-92161702696.0,,1583884802500.0,
031330,에스에이엠티,기타,2025,-120254688218.0,316720161.0,55771284.0,372491445.0,-120627179663.0,,1579922058600.0,
089970,브이엠,기타,2025,18311472375.0,8168017671.0,808515105.0,8976532776.0,9334939599.0,,1570544483000.0,168.24
001800,오리온홀딩스,기타,2025,514071834748.0,158806362579.0,29620275874.0,188426638453.0,325645196295.0,265341500421.0,1563003278900.0,4.8
032500,케이엠더블유,기타,2025,-17041108351.0,5813125465.0,1969559504.0,7782684969.0,-24823793320.0,,1536545193750.0,
032350,롯데관광개발,기타,2025,100093644817.0,9864293137.0,1595609563.0,11459902700.0,88633742117.0,,1531532359760.0,17.28
020560,아시아나항공,기타,2025,136976282201.0,705912908558.0,2609159912.0,708522068470.0,-571545786269.0,,1524331261400.0,
475830,오름테라퓨틱,기타,2025,-35988691708.0,,,0.0,-35988691708.0,,1510235415000.0,
420770,기가비스,기타,2025,25653570139.0,4632671533.0,,4632671533.0,21020898606.0,,1493204292400.0,71.03
003530,한화투자증권,기타,2025,-728445000000.0,6370000000.0,9930000000.0,16300000000.0,-744745000000.0,,1492179775125.0,
475150,SK이터닉스,기타,2025,-25246577658.0,13835108836.0,1050000.0,13836158836.0,-39082736494.0,,1490431425000.0,
445680,큐리옥스바이오시스템즈,기타,2025,-11109195641.0,136101014.0,,136101014.0,-11245296655.0,2191677403.0,1489801883000.0,
006110,삼아알미늄,기타,2025,-4973559699.0,80739434291.0,226931800.0,80966366091.0,-85939925790.0,16129545327.0,1474536862500.0,
030610,교보증권,기타,2025,-896988206000.0,11397071000.0,1562777000.0,12959848000.0,-909948054000.0,,1461005160020.0,
007390,네이처셀,기타,2025,156736518.0,16543013229.0,47474461.0,16590487690.0,-16433751172.0,,1449788760000.0,
195870,해성디에스,기타,2025,66962774761.0,116486627551.0,3964439742.0,120451067293.0,-53488292532.0,,1436500000000.0,
192080,더블유게임즈,기타,2025,236934156311.0,778080115.0,163195385.0,941275500.0,235992880811.0,,1431326436800.0,6.07
073240,금호타이어,타이어,2025,915296220859.0,312383783854.0,957916627.0,313341700481.0,601954520378.0,,1430556229260.0,2.38
294870,IPARK현대산업개발,기타,2025,2808096213.0,117724681819.0,4778758439.0,122503440258.0,-119695344045.0,,1430189061000.0,
038500,삼표시멘트,기타,2025,93852723445.0,45278017842.0,216000.0,45278233842.0,48574489603.0,78679448358.0,1419099423900.0,29.21
093370,후성,기타,2025,39575579438.0,39148175849.0,69630214.0,39217806063.0,357773375.0,,1409335036200.0,3939.18
281820,케이씨텍,기타,2025,60157388920.0,27532447916.0,1092199303.0,28624647219.0,31532741701.0,16992212709.0,1399765332700.0,44.39
004000,롯데정밀화학,기타,2025,300890349404.0,271573859718.0,,271573859718.0,29316489686.0,,1398360000000.0,47.7
458870,씨어스,기타,2025,2086101326.0,1475601350.0,156053000.0,1631654350.0,454446976.0,,1394889471000.0,3069.42
007310,오뚜기,식품,2025,218874761016.0,182904057891.0,2253635488.0,185157693379.0,33717067637.0,,1386709180000.0,41.13
090710,휴림로봇,기타,2025,-23016768947.0,639490366.0,934532890.0,1574023256.0,-24590792203.0,,1380925197320.0,
281740,레이크머티리얼즈,기타,2025,15478483153.0,13575074556.0,90240080.0,13665314636.0,1813168517.0,,1373768453200.0,757.66
065350,신성델타테크,기타,2025,14375832620.0,94458199667.0,65000000.0,94523199667.0,-80147367047.0,,1364578018200.0,
034230,파라다이스,카지노_레저,2025,223864661526.0,88762345974.0,2114328844.0,90876674818.0,132987986708.0,,1361651915400.0,10.24
003380,하림지주,기타,2025,1141068000000.0,426773000000.0,33844000000.0,460617000000.0,680451000000.0,,1351907845470.0,1.99
012630,HDC,기타,2025,467347129186.0,172959334725.0,10108941462.0,183068276187.0,284278852999.0,,1350162894600.0,4.75
195940,HK이노엔,기타,2025,162009691839.0,74517765901.0,11814714321.0,86332480222.0,75677211617.0,,1335754360650.0,17.65
085660,차바이오텍,기타,2025,-72522501543.0,146985057030.0,5081245162.0,152066302192.0,-224588803735.0,66476744002.0,1325748606480.0,
295310,에이치브이엠,기타,2025,-8827636205.0,21504976749.0,0.0,21504976749.0,-30332612954.0,4396722467.0,1315785635400.0,
127120,제이에스링크,기타,2025,-9386631119.0,44048504978.0,34260000.0,44082764978.0,-53469396097.0,,1313868695700.0,
397030,에이프릴바이오,기타,2025,-3342358419.0,41872727.0,,41872727.0,-3384231146.0,,1301808725600.0,
048410,현대바이오,기타,2025,-17049918860.0,,19000000000.0,19000000000.0,-36049918860.0,,1284489163320.0,
181710,NHN,기타,2025,373978033332.0,60967003612.0,25541394444.0,86508398056.0,287469635276.0,112066270530.0,1276553592525.0,4.44
000210,DL,기타,2025,514913486084.0,231182056963.0,10418347524.0,241600404487.0,273313081597.0,,1265735393600.0,4.63
204270,제이앤티씨,기타,2025,-2325592026.0,35022710386.0,,35022710386.0,-37348302412.0,,1258204135500.0,
490470,세미파이브,기타,2025,-8880636884.0,2153792776.0,5700000.0,2159492776.0,-11040129660.0,,1229096023500.0,
126340,비나텍,기타,2025,-6057690907.0,19364442794.0,95876716.0,19460319510.0,-25518010417.0,,1218685876800.0,
090460,비에이치,기타,2025,159158062222.0,107983225841.0,16477038201.0,124460264042.0,34697798180.0,,1216986521800.0,35.07
082640,동양생명,기타,2025,2645772000000.0,4895000000.0,10449000000.0,15344000000.0,2630428000000.0,,1211045628560.0,0.46
003090,대웅,기타,2025,257576922910.0,294794537571.0,53157959582.0,347952497153.0,-90375574243.0,,1206446085000.0,
124500,아이티센글로벌,기타,2025,238152396670.0,27840221403.0,4359858407.0,32200079810.0,205952316860.0,,1188071782400.0,5.77
161580,필옵틱스,기타,2025,9523880996.0,13547785414.0,720175572.0,14267960986.0,-4744079990.0,,1183833473500.0,
056190,에스에프에이,2차전지_장비,2025,151638181745.0,91467538070.0,3347972261.0,94815510331.0,56822671414.0,,1179602766000.0,20.76
100090,SK오션플랜트,기타,2025,-39768234445.0,58655129356.0,916393090.0,59571522446.0,-99339756891.0,,1179587075520.0,
000080,하이트진로,음료_주류,2025,232588233956.0,145265426384.0,422427256.0,145687853640.0,86900380316.0,150937729122.0,1176841992580.0,13.54
356860,티엘비,기타,2025,8185200713.0,36883713496.0,,36883713496.0,-28698512783.0,,1160250340000.0,
089860,롯데렌탈,기타,2025,-512641924934.0,,,0.0,-512641924934.0,,1160084946600.0,
036830,솔브레인홀딩스,2차전지_전해질,2025,46552322856.0,33300415698.0,1151395111.0,34451810809.0,12100512047.0,,1158474926500.0,95.74
003240,태광산업,기타,2025,-133279659296.0,144405259707.0,1338668710.0,145743928417.0,-279023587713.0,40699259631.0,1147915400000.0,
003470,유안타증권,기타,2025,-915381873000.0,7220437000.0,9082749000.0,16303186000.0,-931685059000.0,105951839000.0,1147680312000.0,
006340,대원전선,기타,2025,-30136980330.0,5296961394.0,0.0,5296961394.0,-35433941724.0,,1147202906080.0,
388720,유일로보틱스,기타,2025,-11268085832.0,7566636646.0,744034504.0,8310671150.0,-19578756982.0,,1141612330500.0,
213420,덕산네오룩스,디스플레이,2025,60554543363.0,12202970495.0,1859400000.0,14062370495.0,46492172868.0,,1138509557150.0,24.49
388210,씨엠티엑스,기타,2025,36194413360.0,,,0.0,36194413360.0,,1137827127800.0,31.44
137400,피엔티,2차전지_장비,2025,4447459020.0,127695843866.0,22591100.0,127718434966.0,-123270975946.0,,1131232262000.0,
300720,한일시멘트,기타,2025,160579864291.0,154404460690.0,28836590.0,154433297280.0,6146567011.0,,1106855395450.0,180.08
160190,하이젠알앤엠,기타,2025,-9685015063.0,5254612814.0,72534000.0,5327146814.0,-15012161877.0,,1105790400000.0,
456040,OCI,기타,2025,56057631000.0,81546671000.0,,81546671000.0,-25489040000.0,,1105633132500.0,
330590,롯데리츠,리츠,2025,64017736779.0,,,0.0,64017736779.0,,1105305981300.0,17.27
185750,종근당,제약_전통,2025,67358554736.0,140916814447.0,38214952885.0,179131767332.0,-111773212596.0,,1104222400000.0,
083450,GST,기타,2025,41591693861.0,12756209017.0,150470774.0,12906679791.0,28685014070.0,,1102114000000.0,38.42
280360,롯데웰푸드,기타,2025,231103311582.0,346461395870.0,4966453870.0,351427849740.0,-120324538158.0,,1096264763400.0,
033100,제룡전기,기타,2025,67170347966.0,2269760194.0,134898892.0,2404659086.0,64765688880.0,,1089031330200.0,16.81
115180,큐리언트,기타,2025,-28673478096.0,59891871.0,3635867327.0,3695759198.0,-32369237294.0,1137938592.0,1087440371050.0,
222080,씨아이에스,기타,2025,101397690254.0,3146423979.0,2097393090.0,5243817069.0,96153873185.0,9754977057.0,1081144001600.0,11.24
466100,클로봇,기타,2025,-2901172959.0,295964332.0,471981480.0,767945812.0,-3669118771.0,,1074379885800.0,
050890,쏠리드,기타,2025,22837487502.0,6576042560.0,215620248.0,6791662808.0,16045824694.0,8613712923.0,1073567955780.0,66.91
052020,에스티큐브,기타,2025,-19775092435.0,901064797.0,,901064797.0,-20676157232.0,1912016852.0,1070736833250.0,
